"#","Date Time GMT+01:00","Low Range μS/cm (LGR S/N: 10274764 SEN S/N: 10274764)","High Range μS/cm (LGR S/N: 10274764 SEN S/N: 10274764)","Temp °C (LGR S/N: 10274764 SEN S/N: 10274764)","Batt V (LGR S/N: 10274764 SEN S/N: 10274764)","Coupler Detached (LGR S/N: 10274764)","Coupler Attached (LGR S/N: 10274764)","Host Connected (LGR S/N: 10274764)","Stopped (LGR S/N: 10274764)","End Of File (LGR S/N: 10274764)"
696,03/26/13 02:34:55 PM,0.0,0.0,17.45,3.60,,,,,
697,03/26/13 02:35:00 PM,0.0,0.0,17.35,3.60,,,,,
698,03/26/13 02:35:05 PM,0.0,0.0,17.43,3.60,,,,,
699,03/26/13 02:35:10 PM,0.0,0.0,17.38,3.60,,,,,
700,03/26/13 02:35:15 PM,0.0,0.0,17.40,3.60,,,,,
701,03/26/13 02:35:20 PM,0.0,0.0,17.46,3.60,,,,,
702,03/26/13 02:35:25 PM,0.0,0.0,17.52,3.60,,,,,
703,03/26/13 02:35:30 PM,0.0,0.0,17.59,3.60,,,,,
704,03/26/13 02:35:35 PM,0.0,0.0,17.53,3.60,,,,,
705,03/26/13 02:35:40 PM,0.0,0.0,17.53,3.60,,,,,
706,03/26/13 02:35:45 PM,0.0,0.0,17.54,3.60,,,,,
707,03/26/13 02:35:50 PM,0.0,0.0,17.50,3.60,,,,,
708,03/26/13 02:35:55 PM,0.0,0.0,17.47,3.60,,,,,
709,03/26/13 02:36:00 PM,0.0,0.0,17.40,3.60,,,,,
710,03/26/13 02:36:05 PM,0.0,0.0,17.42,3.60,,,,,
711,03/26/13 02:36:10 PM,0.0,0.0,17.54,3.60,,,,,
712,03/26/13 02:36:15 PM,0.0,0.0,17.43,3.60,,,,,
713,03/26/13 02:36:20 PM,0.0,0.0,17.52,3.60,,,,,
714,03/26/13 02:36:25 PM,0.0,0.0,17.49,3.60,,,,,
715,03/26/13 02:36:30 PM,0.0,0.0,17.43,3.60,,,,,
716,03/26/13 02:36:35 PM,0.0,0.0,17.45,3.60,,,,,
717,03/26/13 02:36:40 PM,0.0,0.0,17.52,3.60,,,,,
718,03/26/13 02:36:45 PM,0.0,0.0,17.50,3.60,,,,,
719,03/26/13 02:36:50 PM,0.0,0.0,17.45,3.60,,,,,
720,03/26/13 02:36:55 PM,0.0,0.0,17.47,3.60,,,,,
721,03/26/13 02:37:00 PM,0.0,0.0,17.49,3.60,,,,,
722,03/26/13 02:37:05 PM,0.0,0.0,17.60,3.60,,,,,
723,03/26/13 02:37:10 PM,0.0,0.0,17.54,3.60,,,,,
724,03/26/13 02:37:15 PM,0.0,0.0,17.61,3.60,,,,,
725,03/26/13 02:37:20 PM,0.0,0.0,17.59,3.60,,,,,
726,03/26/13 02:37:25 PM,0.0,0.0,17.61,3.60,,,,,
727,03/26/13 02:37:30 PM,0.0,0.0,17.68,3.60,,,,,
728,03/26/13 02:37:35 PM,0.0,0.0,17.61,3.60,,,,,
729,03/26/13 02:37:40 PM,0.0,0.0,17.67,3.60,,,,,
730,03/26/13 02:37:45 PM,0.0,0.0,17.64,3.60,,,,,
731,03/26/13 02:37:50 PM,0.0,0.0,17.67,3.60,,,,,
732,03/26/13 02:37:55 PM,0.0,0.0,17.66,3.60,,,,,
733,03/26/13 02:38:00 PM,0.0,0.0,17.66,3.60,,,,,
734,03/26/13 02:38:05 PM,0.0,0.0,17.66,3.60,,,,,
735,03/26/13 02:38:10 PM,0.0,0.0,17.67,3.60,,,,,
736,03/26/13 02:38:15 PM,0.0,0.0,17.59,3.60,,,,,
737,03/26/13 02:38:20 PM,0.0,0.0,17.61,3.60,,,,,
738,03/26/13 02:38:25 PM,0.0,0.0,17.61,3.60,,,,,
739,03/26/13 02:38:30 PM,0.0,0.0,17.61,3.60,,,,,
740,03/26/13 02:38:35 PM,0.0,0.0,17.70,3.60,,,,,
741,03/26/13 02:38:40 PM,0.0,0.0,17.66,3.60,,,,,
742,03/26/13 02:38:45 PM,0.0,0.0,17.68,3.60,,,,,
743,03/26/13 02:38:50 PM,0.0,0.0,17.66,3.60,,,,,
744,03/26/13 02:38:55 PM,0.0,0.0,17.70,3.60,,,,,
745,03/26/13 02:39:00 PM,0.0,0.0,17.71,3.60,,,,,
746,03/26/13 02:39:05 PM,0.0,0.0,17.70,3.60,,,,,
747,03/26/13 02:39:10 PM,0.0,0.0,17.70,3.60,,,,,
748,03/26/13 02:39:15 PM,0.0,0.0,17.74,3.60,,,,,
749,03/26/13 02:39:20 PM,0.0,0.0,17.77,3.60,,,,,
750,03/26/13 02:39:25 PM,0.0,0.0,17.82,3.60,,,,,
751,03/26/13 02:39:30 PM,0.0,0.0,17.82,3.60,,,,,
752,03/26/13 02:39:35 PM,0.0,0.0,17.80,3.60,,,,,
753,03/26/13 02:39:40 PM,0.0,0.0,17.82,3.60,,,,,
754,03/26/13 02:39:45 PM,0.0,0.0,17.89,3.60,,,,,
755,03/26/13 02:39:50 PM,0.0,0.0,17.95,3.60,,,,,
756,03/26/13 02:39:55 PM,0.0,0.0,17.98,3.60,,,,,
757,03/26/13 02:40:00 PM,0.0,0.0,17.99,3.60,,,,,
758,03/26/13 02:40:05 PM,0.0,0.0,18.01,3.60,,,,,
759,03/26/13 02:40:10 PM,0.0,0.0,18.05,3.60,,,,,
760,03/26/13 02:40:15 PM,0.0,0.0,18.05,3.60,,,,,
761,03/26/13 02:40:20 PM,0.0,0.0,18.08,3.60,,,,,
762,03/26/13 02:40:25 PM,0.0,0.0,18.12,3.60,,,,,
763,03/26/13 02:40:30 PM,0.0,0.0,18.17,3.60,,,,,
764,03/26/13 02:40:35 PM,0.0,0.0,18.16,3.60,,,,,
765,03/26/13 02:40:40 PM,0.0,0.0,18.19,3.60,,,,,
766,03/26/13 02:40:45 PM,0.0,0.0,18.19,3.60,,,,,
767,03/26/13 02:40:50 PM,0.0,0.0,18.20,3.60,,,,,
768,03/26/13 02:40:55 PM,0.0,0.0,18.19,3.60,,,,,
769,03/26/13 02:41:00 PM,0.0,0.0,18.23,3.60,,,,,
770,03/26/13 02:41:05 PM,0.0,0.0,18.22,3.60,,,,,
771,03/26/13 02:41:10 PM,0.0,0.0,18.24,3.60,,,,,
772,03/26/13 02:41:15 PM,0.0,0.0,18.26,3.60,,,,,
773,03/26/13 02:41:20 PM,0.0,0.0,18.27,3.60,,,,,
774,03/26/13 02:41:25 PM,0.0,0.0,18.29,3.60,,,,,
775,03/26/13 02:41:30 PM,0.0,0.0,18.33,3.60,,,,,
776,03/26/13 02:41:35 PM,0.0,0.0,18.31,3.60,,,,,
777,03/26/13 02:41:40 PM,0.0,0.0,18.34,3.60,,,,,
778,03/26/13 02:41:45 PM,0.0,0.0,18.31,3.60,,,,,
779,03/26/13 02:41:50 PM,0.0,0.0,18.33,3.60,,,,,
780,03/26/13 02:41:55 PM,0.0,0.0,18.33,3.60,,,,,
781,03/26/13 02:42:00 PM,0.0,0.0,18.33,3.60,,,,,
782,03/26/13 02:42:05 PM,0.0,0.0,18.36,3.60,,,,,
783,03/26/13 02:42:10 PM,0.0,0.0,18.36,3.60,,,,,
784,03/26/13 02:42:15 PM,0.0,0.0,18.34,3.60,,,,,
785,03/26/13 02:42:20 PM,0.0,0.0,18.36,3.58,,,,,
786,03/26/13 02:42:25 PM,0.0,0.0,18.37,3.60,,,,,
787,03/26/13 02:42:30 PM,0.0,0.0,18.37,3.60,,,,,
788,03/26/13 02:42:35 PM,0.0,0.0,18.40,3.60,,,,,
789,03/26/13 02:42:40 PM,0.0,0.0,18.38,3.60,,,,,
790,03/26/13 02:42:45 PM,0.0,0.0,18.34,3.60,,,,,
791,03/26/13 02:42:50 PM,0.0,0.0,18.33,3.60,,,,,
792,03/26/13 02:42:55 PM,0.0,0.0,18.36,3.60,,,,,
793,03/26/13 02:43:00 PM,0.0,0.0,18.36,3.58,,,,,
794,03/26/13 02:43:05 PM,0.0,0.0,18.36,3.60,,,,,
795,03/26/13 02:43:10 PM,0.0,0.0,18.34,3.60,,,,,
796,03/26/13 02:43:15 PM,0.0,0.0,18.34,3.60,,,,,
797,03/26/13 02:43:20 PM,0.0,0.0,18.37,3.60,,,,,
798,03/26/13 02:43:25 PM,0.0,0.0,18.36,3.60,,,,,
799,03/26/13 02:43:30 PM,0.0,0.0,18.37,3.60,,,,,
800,03/26/13 02:43:35 PM,0.0,0.0,18.37,3.60,,,,,
801,03/26/13 02:43:40 PM,0.0,0.0,18.37,3.60,,,,,
802,03/26/13 02:43:45 PM,0.0,0.0,18.40,3.60,,,,,
803,03/26/13 02:43:50 PM,0.0,0.0,18.41,3.60,,,,,
804,03/26/13 02:43:55 PM,0.0,0.0,18.43,3.60,,,,,
805,03/26/13 02:44:00 PM,0.0,0.0,18.44,3.60,,,,,
806,03/26/13 02:44:05 PM,0.0,0.0,18.44,3.60,,,,,
807,03/26/13 02:44:10 PM,0.0,0.0,18.47,3.60,,,,,
808,03/26/13 02:44:15 PM,0.0,0.0,18.47,3.60,,,,,
809,03/26/13 02:44:20 PM,0.0,0.0,18.45,3.60,,,,,
810,03/26/13 02:44:25 PM,0.0,0.0,18.44,3.60,,,,,
811,03/26/13 02:44:30 PM,0.0,0.0,18.45,3.60,,,,,
812,03/26/13 02:44:35 PM,0.0,0.0,18.47,3.60,,,,,
813,03/26/13 02:44:40 PM,0.0,0.0,18.48,3.60,,,,,
814,03/26/13 02:44:45 PM,0.0,0.0,18.50,3.58,,,,,
815,03/26/13 02:44:50 PM,0.0,0.0,18.50,3.60,,,,,
816,03/26/13 02:44:55 PM,0.0,0.0,18.47,3.58,,,,,
817,03/26/13 02:45:00 PM,0.0,0.0,18.47,3.60,,,,,
818,03/26/13 02:45:05 PM,0.0,0.0,18.50,3.60,,,,,
819,03/26/13 02:45:10 PM,0.0,0.0,18.48,3.60,,,,,
820,03/26/13 02:45:15 PM,0.0,0.0,18.50,3.60,,,,,
821,03/26/13 02:45:20 PM,0.0,0.0,18.47,3.58,,,,,
822,03/26/13 02:45:25 PM,0.0,0.0,18.50,3.60,,,,,
823,03/26/13 02:45:30 PM,0.0,0.0,18.51,3.60,,,,,
824,03/26/13 02:45:35 PM,0.0,0.0,18.51,3.60,,,,,
825,03/26/13 02:45:40 PM,0.0,0.0,18.50,3.60,,,,,
826,03/26/13 02:45:45 PM,0.0,0.0,18.50,3.60,,,,,
827,03/26/13 02:45:50 PM,0.0,0.0,18.50,3.60,,,,,
828,03/26/13 02:45:55 PM,0.0,0.0,18.50,3.60,,,,,
829,03/26/13 02:46:00 PM,0.0,0.0,18.51,3.60,,,,,
830,03/26/13 02:46:05 PM,0.0,0.0,18.51,3.60,,,,,
831,03/26/13 02:46:10 PM,0.0,0.0,18.51,3.60,,,,,
832,03/26/13 02:46:15 PM,0.0,0.0,18.51,3.60,,,,,
833,03/26/13 02:46:20 PM,0.0,0.0,18.52,3.60,,,,,
834,03/26/13 02:46:25 PM,0.0,0.0,18.54,3.60,,,,,
835,03/26/13 02:46:30 PM,0.0,0.0,18.51,3.60,,,,,
836,03/26/13 02:46:35 PM,0.0,0.0,18.51,3.60,,,,,
837,03/26/13 02:46:40 PM,0.0,0.0,18.52,3.58,,,,,
838,03/26/13 02:46:45 PM,0.0,0.0,18.52,3.60,,,,,
839,03/26/13 02:46:50 PM,0.0,0.0,18.52,3.60,,,,,
840,03/26/13 02:46:55 PM,0.0,0.0,18.54,3.60,,,,,
841,03/26/13 02:47:00 PM,0.0,0.0,18.55,3.60,,,,,
842,03/26/13 02:47:05 PM,0.0,0.0,18.55,3.60,,,,,
843,03/26/13 02:47:10 PM,0.0,0.0,18.56,3.60,,,,,
844,03/26/13 02:47:15 PM,0.0,0.0,18.56,3.60,,,,,
845,03/26/13 02:47:20 PM,0.0,0.0,18.58,3.60,,,,,
846,03/26/13 02:47:25 PM,0.0,0.0,18.58,3.60,,,,,
847,03/26/13 02:47:30 PM,0.0,0.0,18.58,3.60,,,,,
848,03/26/13 02:47:35 PM,0.0,0.0,18.59,3.60,,,,,
849,03/26/13 02:47:40 PM,0.0,0.0,18.59,3.60,,,,,
850,03/26/13 02:47:45 PM,0.0,0.0,18.61,3.60,,,,,
851,03/26/13 02:47:50 PM,0.0,0.0,18.59,3.60,,,,,
852,03/26/13 02:47:55 PM,0.0,0.0,18.61,3.60,,,,,
853,03/26/13 02:48:00 PM,0.0,0.0,18.61,3.60,,,,,
854,03/26/13 02:48:05 PM,0.0,0.0,18.61,3.60,,,,,
855,03/26/13 02:48:10 PM,0.0,0.0,18.61,3.60,,,,,
856,03/26/13 02:48:15 PM,0.0,0.0,18.61,3.60,,,,,
857,03/26/13 02:48:20 PM,0.0,0.0,18.62,3.60,,,,,
858,03/26/13 02:48:25 PM,0.0,0.0,18.62,3.60,,,,,
859,03/26/13 02:48:30 PM,0.0,0.0,18.65,3.60,,,,,
860,03/26/13 02:48:35 PM,0.0,0.0,18.66,3.60,,,,,
861,03/26/13 02:48:40 PM,0.0,0.0,18.68,3.60,,,,,
862,03/26/13 02:48:45 PM,0.0,0.0,18.69,3.60,,,,,
863,03/26/13 02:48:50 PM,0.0,0.0,18.70,3.60,,,,,
864,03/26/13 02:48:55 PM,0.0,0.0,18.69,3.60,,,,,
865,03/26/13 02:49:00 PM,0.0,0.0,18.70,3.60,,,,,
866,03/26/13 02:49:05 PM,1189.7,1173.7,18.33,3.60,,,,,
867,03/26/13 02:49:10 PM,1143.7,1119.8,18.30,3.60,,,,,
868,03/26/13 02:49:15 PM,1135.4,1111.3,18.27,3.58,,,,,
869,03/26/13 02:49:20 PM,1135.4,1110.7,18.27,3.60,,,,,
870,03/26/13 02:49:25 PM,1133.2,1107.0,18.27,3.60,,,,,
871,03/26/13 02:49:30 PM,1132.6,1107.0,18.27,3.60,,,,,
872,03/26/13 02:49:35 PM,1132.6,1107.0,18.27,3.60,,,,,
873,03/26/13 02:49:40 PM,1131.5,1105.2,18.22,3.58,,,,,
874,03/26/13 02:49:45 PM,1134.3,1108.9,18.22,3.60,,,,,
875,03/26/13 02:49:50 PM,1140.4,1114.9,18.22,3.60,,,,,
876,03/26/13 02:49:55 PM,1135.4,1108.9,18.22,3.60,,,,,
877,03/26/13 02:50:00 PM,1136.5,1110.7,18.20,3.60,,,,,
878,03/26/13 02:50:05 PM,1178.1,1154.1,18.23,3.60,,,,,
879,03/26/13 02:50:10 PM,1269.4,1252.9,18.30,3.60,,,,,
880,03/26/13 02:50:15 PM,1280.6,1266.7,18.36,3.60,,,,,
881,03/26/13 02:50:20 PM,1387.2,1379.8,18.41,3.60,,,,,
882,03/26/13 02:50:25 PM,1458.4,1456.7,18.43,3.60,,,,,
883,03/26/13 02:50:30 PM,1494.2,1496.3,18.44,3.60,,,,,
884,03/26/13 02:50:35 PM,1542.0,1547.0,18.45,3.60,,,,,
885,03/26/13 02:50:40 PM,2778.6,2875.7,18.82,3.60,,,,,
886,03/26/13 02:50:45 PM,2276.8,2346.6,18.65,3.60,,,,,
887,03/26/13 02:50:50 PM,1857.3,1889.8,18.52,3.60,,,,,
888,03/26/13 02:50:55 PM,1138.7,1112.5,18.23,3.60,,,,,
889,03/26/13 02:51:00 PM,1133.7,1107.6,18.24,3.60,,,,,
890,03/26/13 02:51:05 PM,1132.1,1106.4,18.23,3.60,,,,,
891,03/26/13 02:51:10 PM,1133.7,1107.6,18.23,3.60,,,,,
892,03/26/13 02:51:15 PM,1134.3,1107.6,18.22,3.60,,,,,
893,03/26/13 02:51:20 PM,1133.7,1107.6,18.23,3.60,,,,,
894,03/26/13 02:51:25 PM,1133.7,1107.6,18.23,3.60,,,,,
895,03/26/13 02:51:30 PM,1134.3,1108.2,18.24,3.60,,,,,
896,03/26/13 02:51:35 PM,1134.3,1108.2,18.24,3.60,,,,,
897,03/26/13 02:51:40 PM,1133.2,1105.8,18.23,3.60,,,,,
898,03/26/13 02:51:45 PM,1134.3,1108.2,18.23,3.60,,,,,
899,03/26/13 02:51:50 PM,1133.7,1107.6,18.23,3.60,,,,,
900,03/26/13 02:51:55 PM,1134.3,1108.9,18.23,3.60,,,,,
901,03/26/13 02:52:00 PM,1132.1,1106.4,18.20,3.60,,,,,
902,03/26/13 02:52:05 PM,1133.2,1106.4,18.23,3.60,,,,,
903,03/26/13 02:52:10 PM,1133.2,1106.4,18.19,3.60,,,,,
904,03/26/13 02:52:15 PM,1227.5,1207.6,18.23,3.60,,,,,
905,03/26/13 02:52:20 PM,2286.5,2350.0,18.58,3.60,,,,,
906,03/26/13 02:52:25 PM,3303.6,3409.3,19.05,3.60,,,,,
907,03/26/13 02:52:30 PM,4171.1,4254.4,19.24,3.60,,,,,
908,03/26/13 02:52:35 PM,11264.3,11327.1,19.50,3.60,,,,,
909,03/26/13 02:52:40 PM,14122.5,14307.6,19.59,3.60,,,,,
910,03/26/13 02:52:45 PM,14243.1,14419.3,19.61,3.60,,,,,
911,03/26/13 02:52:50 PM,14267.1,14445.4,19.60,3.58,,,,,
912,03/26/13 02:52:55 PM,14291.0,14457.8,19.59,3.60,,,,,
913,03/26/13 02:53:00 PM,14295.3,14459.1,19.57,3.58,,,,,
914,03/26/13 02:53:05 PM,14308.0,14466.5,19.59,3.60,,,,,
915,03/26/13 02:53:10 PM,14326.3,14489.0,19.59,3.60,,,,,
916,03/26/13 02:53:15 PM,14319.3,14465.3,19.60,3.60,,,,,
917,03/26/13 02:53:20 PM,14319.3,14462.8,19.59,3.60,,,,,
918,03/26/13 02:53:25 PM,14350.4,14501.4,19.59,3.60,,,,,
919,03/26/13 02:53:30 PM,14501.1,14646.2,19.59,3.60,,,,,
920,03/26/13 02:53:35 PM,14525.4,14673.7,19.57,3.60,,,,,
921,03/26/13 02:53:40 PM,14518.3,14673.7,19.56,3.60,,,,,
922,03/26/13 02:53:45 PM,14569.8,14692.5,19.57,3.60,,,,,
923,03/26/13 02:53:50 PM,14569.8,14720.0,19.54,3.60,,,,,
924,03/26/13 02:53:55 PM,14614.3,14750.1,19.54,3.60,,,,,
925,03/26/13 02:54:00 PM,14712.4,14846.8,19.54,3.60,,,,,
926,03/26/13 02:54:05 PM,15255.6,15406.4,19.54,3.60,,,,,
927,03/26/13 02:54:10 PM,15312.4,15444.6,19.53,3.60,,,,,
928,03/26/13 02:54:15 PM,15364.8,15486.7,19.53,3.60,,,,,
929,03/26/13 02:54:20 PM,15334.9,15480.3,19.53,3.60,,,,,
930,03/26/13 02:54:25 PM,15339.3,15476.5,19.53,3.60,,,,,
931,03/26/13 02:54:30 PM,15382.8,15511.0,19.53,3.60,,,,,
932,03/26/13 02:54:35 PM,15405.4,15525.0,19.53,3.60,,,,,
933,03/26/13 02:54:40 PM,15382.8,15517.4,19.53,3.60,,,,,
934,03/26/13 02:54:45 PM,15409.9,15525.0,19.52,3.60,,,,,
935,03/26/13 02:54:50 PM,15396.4,15523.8,19.53,3.60,,,,,
936,03/26/13 02:54:55 PM,15355.8,15474.0,19.53,3.60,,,,,
937,03/26/13 02:55:00 PM,15076.1,15209.3,19.54,3.60,,,,,
938,03/26/13 02:55:05 PM,14848.8,14963.9,19.56,3.60,,,,,
939,03/26/13 02:55:10 PM,14754.4,14875.7,19.54,3.60,,,,,
940,03/26/13 02:55:15 PM,14795.0,14902.2,19.54,3.60,,,,,
941,03/26/13 02:55:20 PM,14787.7,14894.6,19.56,3.60,,,,,
942,03/26/13 02:55:25 PM,14760.2,14860.6,19.54,3.60,,,,,
943,03/26/13 02:55:30 PM,14702.3,14819.2,19.56,3.60,,,,,
944,03/26/13 02:55:35 PM,14689.3,14800.3,19.54,3.60,,,,,
945,03/26/13 02:55:40 PM,14682.0,14790.3,19.56,3.60,,,,,
946,03/26/13 02:55:45 PM,14693.6,14805.3,19.56,3.60,,,,,
947,03/26/13 02:55:50 PM,14840.1,14937.4,19.56,3.60,,,,,
948,03/26/13 02:55:55 PM,14812.4,14927.3,19.56,3.60,,,,,
949,03/26/13 02:56:00 PM,14832.8,14938.7,19.56,3.60,,,,,
950,03/26/13 02:56:05 PM,14832.8,14945.0,19.54,3.60,,,,,
951,03/26/13 02:56:10 PM,14819.7,14929.9,19.56,3.60,,,,,
952,03/26/13 02:56:15 PM,14845.9,14956.3,19.56,3.60,,,,,
953,03/26/13 02:56:20 PM,14850.3,14958.9,19.56,3.60,,,,,
954,03/26/13 02:56:25 PM,14825.5,14918.5,19.56,3.60,,,,,
955,03/26/13 02:56:30 PM,14850.3,14943.7,19.56,3.60,,,,,
956,03/26/13 02:56:35 PM,14924.7,15034.6,19.56,3.60,,,,,
957,03/26/13 02:56:40 PM,15161.9,15268.9,19.54,3.60,,,,,
958,03/26/13 02:56:45 PM,14992.2,15088.9,19.54,3.60,,,,,
959,03/26/13 02:56:50 PM,14792.1,14878.2,19.56,3.60,,,,,
960,03/26/13 02:56:55 PM,14699.4,14797.8,19.56,3.60,,,,,
961,03/26/13 02:57:00 PM,14674.8,14782.7,19.57,3.60,,,,,
962,03/26/13 02:57:05 PM,14654.6,14755.1,19.57,3.60,,,,,
963,03/26/13 02:57:10 PM,14654.6,14761.4,19.57,3.58,,,,,
964,03/26/13 02:57:15 PM,14654.6,14751.4,19.57,3.60,,,,,
965,03/26/13 02:57:20 PM,14659.0,14746.4,19.57,3.60,,,,,
966,03/26/13 02:57:25 PM,14699.4,14791.5,19.57,3.60,,,,,
967,03/26/13 02:57:30 PM,14719.6,14811.6,19.56,3.60,,,,,
968,03/26/13 02:57:35 PM,14679.2,14779.0,19.57,3.60,,,,,
969,03/26/13 02:57:40 PM,14829.9,14932.4,19.56,3.60,,,,,
970,03/26/13 02:57:45 PM,14829.9,14931.1,19.56,3.60,,,,,
971,03/26/13 02:57:50 PM,14850.3,14926.1,19.57,3.60,,,,,
972,03/26/13 02:57:55 PM,14818.2,14903.4,19.57,3.60,,,,,
973,03/26/13 02:58:00 PM,14822.6,14895.9,19.59,3.60,,,,,
974,03/26/13 02:58:05 PM,14822.6,14912.2,19.57,3.60,,,,,
975,03/26/13 02:58:10 PM,14822.6,14926.1,19.57,3.60,,,,,
976,03/26/13 02:58:15 PM,14835.7,14919.8,19.57,3.60,,,,,
977,03/26/13 02:58:20 PM,14869.2,14961.4,19.57,3.60,,,,,
978,03/26/13 02:58:25 PM,14917.4,14998.0,19.57,3.60,,,,,
979,03/26/13 02:58:30 PM,14930.6,15009.3,19.57,3.60,,,,,
980,03/26/13 02:58:35 PM,14930.6,15014.4,19.59,3.60,,,,,
981,03/26/13 02:58:40 PM,14942.3,15038.4,19.57,3.60,,,,,
982,03/26/13 02:58:45 PM,14937.9,15033.3,19.57,3.60,,,,,
983,03/26/13 02:58:50 PM,14930.6,15020.7,19.59,3.60,,,,,
984,03/26/13 02:58:55 PM,14914.5,14986.6,19.59,3.60,,,,,
985,03/26/13 02:59:00 PM,14869.2,14952.5,19.59,3.60,,,,,
986,03/26/13 02:59:05 PM,14863.4,14942.5,19.60,3.60,,,,,
987,03/26/13 02:59:10 PM,14856.1,14939.9,19.59,3.60,,,,,
988,03/26/13 02:59:15 PM,14835.7,14932.4,19.59,3.60,,,,,
989,03/26/13 02:59:20 PM,14863.4,14938.7,19.59,3.60,,,,,
990,03/26/13 02:59:25 PM,14876.5,14960.1,19.57,3.60,,,,,
991,03/26/13 02:59:30 PM,14692.2,14772.7,19.56,3.60,,,,,
992,03/26/13 02:59:35 PM,14671.9,14745.1,19.56,3.60,,,,,
993,03/26/13 02:59:40 PM,14671.9,14748.9,19.57,3.60,,,,,
994,03/26/13 02:59:45 PM,14692.2,14779.0,19.57,3.60,,,,,
995,03/26/13 02:59:50 PM,14724.0,14799.1,19.57,3.60,,,,,
996,03/26/13 02:59:55 PM,14724.0,14800.3,19.56,3.60,,,,,
997,03/26/13 03:00:00 PM,14712.4,14796.6,19.57,3.60,,,,,
998,03/26/13 03:00:05 PM,14679.2,14762.7,19.57,3.60,,,,,
999,03/26/13 03:00:10 PM,14640.2,14725.1,19.57,3.60,,,,,
1000,03/26/13 03:00:15 PM,14588.5,14659.9,19.57,3.60,,,,,
1001,03/26/13 03:00:20 PM,14475.5,14541.3,19.60,3.60,,,,,
1002,03/26/13 03:00:25 PM,14444.1,14513.9,19.63,3.60,,,,,
1003,03/26/13 03:00:30 PM,14385.8,14470.3,19.66,3.60,,,,,
1004,03/26/13 03:00:35 PM,14299.5,14377.1,19.66,3.60,,,,,
1005,03/26/13 03:00:40 PM,5944.1,5891.1,19.49,3.60,,,,,
1006,03/26/13 03:00:45 PM,2906.9,2991.0,19.04,3.60,,,,,
1007,03/26/13 03:00:50 PM,1158.7,1132.6,18.38,3.60,,,,,
1008,03/26/13 03:00:55 PM,1136.0,1108.9,18.31,3.60,,,,,
1009,03/26/13 03:01:00 PM,1136.0,1108.9,18.33,3.60,,,,,
1010,03/26/13 03:01:05 PM,1136.0,1109.5,18.30,3.60,,,,,
1011,03/26/13 03:01:10 PM,1135.4,1108.2,18.29,3.60,,,,,
1012,03/26/13 03:01:15 PM,1136.0,1108.2,18.31,3.60,,,,,
1013,03/26/13 03:01:20 PM,1134.3,1107.6,18.26,3.60,,,,,
1014,03/26/13 03:01:25 PM,1133.7,1107.0,18.26,3.60,,,,,
1015,03/26/13 03:01:30 PM,1136.0,1108.2,18.22,3.60,,,,,
1016,03/26/13 03:01:35 PM,1136.0,1109.5,18.22,3.60,,,,,
1017,03/26/13 03:01:40 PM,1133.7,1107.6,18.23,3.60,,,,,
1018,03/26/13 03:01:45 PM,1139.3,1113.1,18.22,3.60,,,,,
1019,03/26/13 03:01:50 PM,1146.5,1119.8,18.26,3.60,,,,,
1020,03/26/13 03:01:55 PM,1396.2,1387.4,18.33,3.60,,,,,
1021,03/26/13 03:02:00 PM,2271.3,2335.9,18.62,3.60,,,,,
1022,03/26/13 03:02:05 PM,3114.0,3213.6,18.94,3.60,,,,,
1023,03/26/13 03:02:10 PM,4337.2,4424.6,19.21,3.60,,,,,
1024,03/26/13 03:02:15 PM,6711.2,6638.0,19.35,3.60,,,,,
1025,03/26/13 03:02:20 PM,3032.2,3129.2,19.07,3.60,,,,,
1026,03/26/13 03:02:25 PM,1792.0,1811.6,18.63,3.60,,,,,
1027,03/26/13 03:02:30 PM,1146.5,1119.8,18.30,3.60,,,,,
1028,03/26/13 03:02:35 PM,1134.3,1107.0,18.26,3.60,,,,,
1029,03/26/13 03:02:40 PM,1133.7,1107.0,18.26,3.60,,,,,
1030,03/26/13 03:02:45 PM,1134.3,1107.0,18.27,3.60,,,,,
1031,03/26/13 03:02:50 PM,1133.7,1107.0,18.26,3.60,,,,,
1032,03/26/13 03:02:55 PM,1133.7,1107.0,18.24,3.60,,,,,
1033,03/26/13 03:03:00 PM,1133.7,1107.0,18.26,3.60,,,,,
1034,03/26/13 03:03:05 PM,1133.7,1107.0,18.23,3.60,,,,,
1035,03/26/13 03:03:10 PM,1133.2,1106.4,18.24,3.60,,,,,
1036,03/26/13 03:03:15 PM,1133.2,1106.4,18.22,3.60,,,,,
1037,03/26/13 03:03:20 PM,1133.2,1106.4,18.24,3.60,,,,,
1038,03/26/13 03:03:25 PM,1133.7,1106.4,18.26,3.60,,,,,
1039,03/26/13 03:03:30 PM,1133.2,1105.8,18.23,3.60,,,,,
1040,03/26/13 03:03:35 PM,1133.7,1107.6,18.22,3.60,,,,,
1041,03/26/13 03:03:40 PM,1134.3,1107.0,18.20,3.60,,,,,
1042,03/26/13 03:03:45 PM,1169.7,1145.5,18.22,3.60,,,,,
1043,03/26/13 03:03:50 PM,2257.5,2325.3,18.58,3.60,,,,,
1044,03/26/13 03:03:55 PM,4002.3,4121.8,19.17,3.60,,,,,
1045,03/26/13 03:04:00 PM,14195.3,14307.6,19.49,3.60,,,,,
1046,03/26/13 03:04:05 PM,14316.5,14410.6,19.59,3.60,,,,,
