"Plot Title: 10274764"
"#","Date Time, GMT+01:00","Low Range, μS/cm (LGR S/N: 10274764, SEN S/N: 10274764)","High Range, μS/cm (LGR S/N: 10274764, SEN S/N: 10274764)","Temp, °C (LGR S/N: 10274764, SEN S/N: 10274764)","Batt, V (LGR S/N: 10274764, SEN S/N: 10274764)","Coupler Detached (LGR S/N: 10274764)","Coupler Attached (LGR S/N: 10274764)","Host Connected (LGR S/N: 10274764)","Stopped (LGR S/N: 10274764)","End Of File (LGR S/N: 10274764)"
713,03/27/13 11:38:58 AM,238.4,252.6,19.86,3.58,,,,,
714,03/27/13 11:39:00 AM,238.4,252.6,19.88,3.58,,,,,
715,03/27/13 11:39:02 AM,238.4,253.0,19.91,3.58,,,,,
716,03/27/13 11:39:04 AM,238.4,253.0,19.92,3.58,,,,,
717,03/27/13 11:39:06 AM,237.9,252.6,19.89,3.58,,,,,
718,03/27/13 11:39:08 AM,237.9,252.6,19.92,3.58,,,,,
719,03/27/13 11:39:10 AM,237.9,252.6,19.93,3.58,,,,,
720,03/27/13 11:39:12 AM,238.4,252.6,19.93,3.58,,,,,
721,03/27/13 11:39:14 AM,238.4,252.6,19.95,3.58,,,,,
722,03/27/13 11:39:16 AM,238.4,253.0,19.98,3.58,,,,,
723,03/27/13 11:39:18 AM,238.4,252.6,20.00,3.58,,,,,
724,03/27/13 11:39:20 AM,237.9,252.6,19.96,3.58,,,,,
725,03/27/13 11:39:22 AM,237.9,252.6,19.95,3.58,,,,,
726,03/27/13 11:39:24 AM,237.9,252.1,19.95,3.58,,,,,
727,03/27/13 11:39:26 AM,237.9,252.6,19.99,3.58,,,,,
728,03/27/13 11:39:28 AM,238.4,252.6,20.02,3.58,,,,,
729,03/27/13 11:39:30 AM,238.4,252.6,20.05,3.58,,,,,
730,03/27/13 11:39:32 AM,238.4,252.6,20.06,3.58,,,,,
731,03/27/13 11:39:34 AM,238.4,252.6,20.06,3.58,,,,,
732,03/27/13 11:39:36 AM,238.4,252.6,20.07,3.58,,,,,
733,03/27/13 11:39:38 AM,238.4,253.0,20.07,3.58,,,,,
734,03/27/13 11:39:40 AM,237.9,252.6,20.00,3.58,,,,,
735,03/27/13 11:39:42 AM,237.9,252.6,20.03,3.58,,,,,
736,03/27/13 11:39:44 AM,238.4,252.6,20.09,3.58,,,,,
737,03/27/13 11:39:46 AM,238.9,253.0,20.09,3.58,,,,,
738,03/27/13 11:39:48 AM,235.3,250.0,20.06,3.58,,,,,
739,03/27/13 11:39:50 AM,235.3,250.0,20.05,3.58,,,,,
740,03/27/13 11:39:52 AM,234.8,249.6,20.02,3.58,,,,,
741,03/27/13 11:39:54 AM,234.3,249.2,19.99,3.58,,,,,
742,03/27/13 11:39:56 AM,233.8,248.8,19.98,3.58,,,,,
743,03/27/13 11:39:58 AM,234.8,250.0,19.92,3.58,,,,,
744,03/27/13 11:40:00 AM,236.9,251.3,19.93,3.58,,,,,
745,03/27/13 11:40:02 AM,236.9,251.3,20.02,3.58,,,,,
746,03/27/13 11:40:04 AM,236.9,251.3,20.03,3.58,,,,,
747,03/27/13 11:40:06 AM,236.9,251.3,20.02,3.58,,,,,
748,03/27/13 11:40:08 AM,236.3,251.3,20.02,3.58,,,,,
749,03/27/13 11:40:10 AM,236.3,251.3,20.05,3.58,,,,,
750,03/27/13 11:40:12 AM,235.3,250.5,20.05,3.58,,,,,
751,03/27/13 11:40:14 AM,235.3,250.0,20.07,3.58,,,,,
752,03/27/13 11:40:16 AM,234.3,249.6,20.07,3.58,,,,,
753,03/27/13 11:40:18 AM,233.2,248.8,20.07,3.58,,,,,
754,03/27/13 11:40:20 AM,234.8,249.6,20.06,3.58,,,,,
755,03/27/13 11:40:22 AM,233.2,248.8,20.05,3.58,,,,,
756,03/27/13 11:40:24 AM,235.3,250.0,20.02,3.58,,,,,
757,03/27/13 11:40:26 AM,233.8,249.2,20.03,3.58,,,,,
758,03/27/13 11:40:28 AM,234.8,249.6,20.02,3.58,,,,,
759,03/27/13 11:40:30 AM,233.8,249.2,20.02,3.58,,,,,
760,03/27/13 11:40:32 AM,236.9,251.3,20.02,3.58,,,,,
761,03/27/13 11:40:34 AM,234.3,249.6,20.00,3.58,,,,,
762,03/27/13 11:40:36 AM,235.3,250.5,20.00,3.58,,,,,
763,03/27/13 11:40:38 AM,234.3,249.2,19.99,3.58,,,,,
764,03/27/13 11:40:40 AM,234.8,250.0,20.00,3.57,,,,,
765,03/27/13 11:40:42 AM,235.3,250.0,20.00,3.58,,,,,
766,03/27/13 11:40:44 AM,235.3,249.6,20.02,3.58,,,,,
767,03/27/13 11:40:46 AM,233.2,248.8,20.00,3.58,,,,,
768,03/27/13 11:40:48 AM,232.7,248.8,19.98,3.58,,,,,
769,03/27/13 11:40:50 AM,233.2,248.4,19.99,3.58,,,,,
770,03/27/13 11:40:52 AM,233.2,248.8,19.99,3.58,,,,,
771,03/27/13 11:40:54 AM,233.2,248.4,19.99,3.58,,,,,
772,03/27/13 11:40:56 AM,233.2,248.8,19.99,3.58,,,,,
773,03/27/13 11:40:58 AM,233.2,248.8,19.99,3.58,,,,,
774,03/27/13 11:41:00 AM,233.2,248.4,19.98,3.58,,,,,
775,03/27/13 11:41:02 AM,233.2,248.8,19.98,3.58,,,,,
776,03/27/13 11:41:04 AM,233.2,248.4,19.98,3.57,,,,,
777,03/27/13 11:41:06 AM,232.7,248.8,19.98,3.58,,,,,
778,03/27/13 11:41:08 AM,233.2,248.4,19.98,3.58,,,,,
779,03/27/13 11:41:10 AM,233.2,248.4,19.98,3.58,,,,,
780,03/27/13 11:41:12 AM,233.2,248.8,19.98,3.58,,,,,
781,03/27/13 11:41:14 AM,233.2,248.8,19.98,3.58,,,,,
782,03/27/13 11:41:16 AM,233.2,248.8,19.98,3.58,,,,,
783,03/27/13 11:41:18 AM,233.2,248.4,19.98,3.58,,,,,
784,03/27/13 11:41:20 AM,233.2,248.4,19.98,3.58,,,,,
785,03/27/13 11:41:22 AM,233.2,248.8,19.98,3.58,,,,,
786,03/27/13 11:41:24 AM,233.2,248.4,19.96,3.57,,,,,
787,03/27/13 11:41:26 AM,233.2,248.4,19.96,3.58,,,,,
788,03/27/13 11:41:28 AM,233.2,248.8,19.96,3.58,,,,,
789,03/27/13 11:41:30 AM,232.7,248.8,19.96,3.58,,,,,
790,03/27/13 11:41:32 AM,233.2,248.4,19.96,3.58,,,,,
791,03/27/13 11:41:34 AM,233.2,248.4,19.96,3.58,,,,,
792,03/27/13 11:41:36 AM,237.4,252.6,19.95,3.58,,,,,
793,03/27/13 11:41:38 AM,235.3,250.5,19.95,3.58,,,,,
794,03/27/13 11:41:40 AM,233.2,249.2,19.96,3.57,,,,,
795,03/27/13 11:41:42 AM,1150.9,1125.9,18.87,3.58,,,,,
796,03/27/13 11:41:44 AM,1138.7,1113.1,18.52,3.57,,,,,
797,03/27/13 11:41:46 AM,1138.7,1112.5,18.47,3.58,,,,,
798,03/27/13 11:41:48 AM,1138.7,1112.5,18.44,3.58,,,,,
799,03/27/13 11:41:50 AM,1137.6,1112.5,18.40,3.57,,,,,
800,03/27/13 11:41:52 AM,1138.2,1111.9,18.31,3.57,,,,,
801,03/27/13 11:41:54 AM,1138.2,1112.5,18.38,3.58,,,,,
802,03/27/13 11:41:56 AM,1137.6,1111.9,18.36,3.57,,,,,
803,03/27/13 11:41:58 AM,1137.6,1111.9,18.31,3.57,,,,,
804,03/27/13 11:42:00 AM,1137.6,1111.3,18.29,3.57,,,,,
805,03/27/13 11:42:02 AM,1137.1,1111.3,18.24,3.58,,,,,
806,03/27/13 11:42:04 AM,1137.1,1110.7,18.23,3.57,,,,,
807,03/27/13 11:42:06 AM,1137.1,1110.7,18.27,3.57,,,,,
808,03/27/13 11:42:08 AM,1137.6,1111.9,18.31,3.57,,,,,
809,03/27/13 11:42:10 AM,1136.0,1110.7,18.27,3.57,,,,,
810,03/27/13 11:42:12 AM,1135.4,1109.5,18.23,3.57,,,,,
811,03/27/13 11:42:14 AM,1136.5,1110.7,18.24,3.57,,,,,
812,03/27/13 11:42:16 AM,1137.1,1111.9,18.26,3.57,,,,,
813,03/27/13 11:42:18 AM,1137.1,1111.3,18.23,3.57,,,,,
814,03/27/13 11:42:20 AM,1137.6,1111.9,18.24,3.57,,,,,
815,03/27/13 11:42:22 AM,1137.1,1110.7,18.23,3.57,,,,,
816,03/27/13 11:42:24 AM,1137.6,1111.9,18.27,3.57,,,,,
817,03/27/13 11:42:26 AM,1137.1,1110.7,18.23,3.57,,,,,
818,03/27/13 11:42:28 AM,1137.1,1110.7,18.22,3.57,,,,,
819,03/27/13 11:42:30 AM,1136.0,1110.1,18.22,3.57,,,,,
820,03/27/13 11:42:32 AM,1137.1,1110.7,18.22,3.57,,,,,
821,03/27/13 11:42:34 AM,1137.1,1110.7,18.23,3.57,,,,,
822,03/27/13 11:42:36 AM,1136.0,1110.7,18.23,3.57,,,,,
823,03/27/13 11:42:38 AM,1136.0,1110.1,18.23,3.57,,,,,
824,03/27/13 11:42:40 AM,1136.0,1110.1,18.23,3.58,,,,,
825,03/27/13 11:42:42 AM,1136.0,1110.7,18.22,3.58,,,,,
826,03/27/13 11:42:44 AM,1136.0,1110.7,18.23,3.57,,,,,
827,03/27/13 11:42:46 AM,1136.0,1110.7,18.23,3.57,,,,,
828,03/27/13 11:42:48 AM,1136.0,1110.1,18.22,3.57,,,,,
829,03/27/13 11:42:50 AM,1137.1,1110.1,18.22,3.57,,,,,
830,03/27/13 11:42:52 AM,1136.0,1110.1,18.24,3.57,,,,,
831,03/27/13 11:42:54 AM,1137.1,1110.7,18.22,3.57,,,,,
832,03/27/13 11:42:56 AM,1137.1,1110.7,18.23,3.58,,,,,
833,03/27/13 11:42:58 AM,1137.1,1111.3,18.23,3.57,,,,,
834,03/27/13 11:43:00 AM,1137.1,1111.3,18.23,3.57,,,,,
835,03/27/13 11:43:02 AM,1137.1,1110.7,18.24,3.57,,,,,
836,03/27/13 11:43:04 AM,1137.6,1110.7,18.23,3.57,,,,,
837,03/27/13 11:43:06 AM,1137.1,1110.7,18.26,3.57,,,,,
838,03/27/13 11:43:08 AM,1137.6,1110.7,18.27,3.57,,,,,
839,03/27/13 11:43:10 AM,1137.1,1110.7,18.26,3.58,,,,,
840,03/27/13 11:43:12 AM,1137.6,1111.3,18.27,3.57,,,,,
841,03/27/13 11:43:14 AM,1137.6,1111.9,18.27,3.57,,,,,
842,03/27/13 11:43:16 AM,1138.2,1112.5,18.29,3.57,,,,,
843,03/27/13 11:43:18 AM,1138.7,1111.9,18.30,3.57,,,,,
844,03/27/13 11:43:20 AM,1138.2,1112.5,18.30,3.57,,,,,
845,03/27/13 11:43:22 AM,1138.2,1112.5,18.30,3.57,,,,,
846,03/27/13 11:43:24 AM,1138.2,1111.9,18.30,3.57,,,,,
847,03/27/13 11:43:26 AM,1137.6,1111.9,18.29,3.57,,,,,
848,03/27/13 11:43:28 AM,1137.6,1111.9,18.29,3.57,,,,,
849,03/27/13 11:43:30 AM,1137.6,1111.9,18.27,3.57,,,,,
850,03/27/13 11:43:32 AM,1137.6,1111.3,18.23,3.57,,,,,
851,03/27/13 11:43:34 AM,1136.0,1110.1,18.22,3.57,,,,,
852,03/27/13 11:43:36 AM,1135.4,1110.1,18.22,3.57,,,,,
853,03/27/13 11:43:38 AM,1136.0,1109.5,18.23,3.57,,,,,
854,03/27/13 11:43:40 AM,1136.0,1109.5,18.23,3.57,,,,,
855,03/27/13 11:43:42 AM,1136.0,1110.1,18.23,3.57,,,,,
856,03/27/13 11:43:44 AM,1136.0,1109.5,18.23,3.57,,,,,
857,03/27/13 11:43:46 AM,1136.0,1109.5,18.22,3.57,,,,,
858,03/27/13 11:43:48 AM,1136.0,1109.5,18.22,3.57,,,,,
859,03/27/13 11:43:50 AM,1135.4,1109.5,18.23,3.57,,,,,
860,03/27/13 11:43:52 AM,1136.0,1109.5,18.23,3.57,,,,,
861,03/27/13 11:43:54 AM,1136.0,1109.5,18.23,3.57,,,,,
862,03/27/13 11:43:56 AM,1135.4,1109.5,18.23,3.57,,,,,
863,03/27/13 11:43:58 AM,1136.0,1109.5,18.24,3.57,,,,,
864,03/27/13 11:44:00 AM,1137.1,1110.1,18.24,3.57,,,,,
865,03/27/13 11:44:02 AM,1136.0,1110.1,18.24,3.57,,,,,
866,03/27/13 11:44:04 AM,1136.0,1110.7,18.23,3.57,,,,,
867,03/27/13 11:44:06 AM,1136.0,1109.5,18.23,3.57,,,,,
868,03/27/13 11:44:08 AM,1136.0,1109.5,18.23,3.57,,,,,
869,03/27/13 11:44:10 AM,1136.0,1110.1,18.23,3.57,,,,,
870,03/27/13 11:44:12 AM,1136.0,1109.5,18.23,3.57,,,,,
871,03/27/13 11:44:14 AM,1136.0,1110.1,18.20,3.57,,,,,
872,03/27/13 11:44:16 AM,1136.0,1110.1,18.22,3.57,,,,,
873,03/27/13 11:44:18 AM,1136.0,1110.1,18.22,3.57,,,,,
874,03/27/13 11:44:20 AM,1136.0,1108.9,18.22,3.57,,,,,
875,03/27/13 11:44:22 AM,1135.4,1108.9,18.22,3.57,,,,,
876,03/27/13 11:44:24 AM,1135.4,1108.9,18.22,3.57,,,,,
877,03/27/13 11:44:26 AM,1136.0,1108.9,18.22,3.57,,,,,
878,03/27/13 11:44:28 AM,1136.0,1108.9,18.23,3.57,,,,,
879,03/27/13 11:44:30 AM,1135.4,1109.5,18.22,3.57,,,,,
880,03/27/13 11:44:32 AM,1135.4,1108.9,18.22,3.57,,,,,
881,03/27/13 11:44:34 AM,149.2,181.9,18.23,3.57,,,,,
882,03/27/13 11:44:36 AM,148.7,182.7,18.26,3.57,,,,,
883,03/27/13 11:44:38 AM,148.7,182.7,18.27,3.57,,,,,
884,03/27/13 11:44:40 AM,1136.0,1109.5,18.23,3.57,,,,,
885,03/27/13 11:44:42 AM,1136.0,1110.1,18.23,3.57,,,,,
886,03/27/13 11:44:44 AM,1136.0,1109.5,18.23,3.57,,,,,
887,03/27/13 11:44:46 AM,1136.0,1108.9,18.23,3.57,,,,,
888,03/27/13 11:44:48 AM,1135.4,1108.9,18.23,3.57,,,,,
889,03/27/13 11:44:50 AM,1135.4,1108.9,18.20,3.57,,,,,
890,03/27/13 11:44:52 AM,1135.4,1108.9,18.22,3.57,,,,,
891,03/27/13 11:44:54 AM,1135.4,1109.5,18.23,3.57,,,,,
892,03/27/13 11:44:56 AM,1135.4,1108.9,18.23,3.57,,,,,
893,03/27/13 11:44:58 AM,1135.4,1108.9,18.22,3.57,,,,,
894,03/27/13 11:45:00 AM,1135.4,1108.9,18.24,3.57,,,,,
895,03/27/13 11:45:02 AM,1135.4,1108.9,18.23,3.57,,,,,
896,03/27/13 11:45:04 AM,1135.4,1108.9,18.24,3.57,,,,,
897,03/27/13 11:45:06 AM,1136.0,1109.5,18.24,3.57,,,,,
898,03/27/13 11:45:08 AM,1136.0,1109.5,18.24,3.57,,,,,
899,03/27/13 11:45:10 AM,1136.0,1110.1,18.24,3.57,,,,,
900,03/27/13 11:45:12 AM,1136.0,1110.1,18.24,3.57,,,,,
901,03/27/13 11:45:14 AM,1136.0,1108.9,18.24,3.57,,,,,
902,03/27/13 11:45:16 AM,1136.0,1110.1,18.26,3.57,,,,,
903,03/27/13 11:45:18 AM,1136.0,1109.5,18.26,3.57,,,,,
904,03/27/13 11:45:20 AM,1136.0,1108.9,18.24,3.57,,,,,
905,03/27/13 11:45:22 AM,1136.0,1109.5,18.24,3.57,,,,,
906,03/27/13 11:45:24 AM,1136.0,1110.1,18.24,3.57,,,,,
907,03/27/13 11:45:26 AM,1135.4,1109.5,18.23,3.57,,,,,
908,03/27/13 11:45:28 AM,1136.0,1109.5,18.26,3.57,,,,,
909,03/27/13 11:45:30 AM,1136.0,1108.9,18.24,3.57,,,,,
910,03/27/13 11:45:32 AM,1136.0,1108.9,18.24,3.57,,,,,
911,03/27/13 11:45:34 AM,1136.0,1108.9,18.26,3.57,,,,,
912,03/27/13 11:45:36 AM,1136.0,1109.5,18.26,3.57,,,,,
913,03/27/13 11:45:38 AM,1135.4,1108.9,18.24,3.57,,,,,
914,03/27/13 11:45:40 AM,1136.0,1108.9,18.24,3.57,,,,,
915,03/27/13 11:45:42 AM,1135.4,1108.9,18.24,3.57,,,,,
916,03/27/13 11:45:44 AM,1135.4,1108.9,18.24,3.57,,,,,
917,03/27/13 11:45:46 AM,1136.0,1109.5,18.24,3.57,,,,,
918,03/27/13 11:45:48 AM,1135.4,1108.9,18.24,3.57,,,,,
919,03/27/13 11:45:50 AM,1135.4,1108.9,18.24,3.57,,,,,
920,03/27/13 11:45:52 AM,1135.4,1109.5,18.24,3.57,,,,,
921,03/27/13 11:45:54 AM,1135.4,1108.9,18.23,3.57,,,,,
922,03/27/13 11:45:56 AM,1135.4,1108.9,18.23,3.57,,,,,
923,03/27/13 11:45:58 AM,1135.4,1108.9,18.23,3.57,,,,,
924,03/27/13 11:46:00 AM,1135.4,1108.9,18.23,3.57,,,,,
925,03/27/13 11:46:02 AM,1135.4,1108.9,18.23,3.57,,,,,
926,03/27/13 11:46:04 AM,1136.0,1109.5,18.24,3.57,,,,,
927,03/27/13 11:46:06 AM,1135.4,1108.9,18.24,3.57,,,,,
928,03/27/13 11:46:08 AM,1136.0,1109.5,18.24,3.57,,,,,
929,03/27/13 11:46:10 AM,1135.4,1108.9,18.24,3.57,,,,,
930,03/27/13 11:46:12 AM,1135.4,1108.9,18.24,3.57,,,,,
931,03/27/13 11:46:14 AM,1135.4,1108.9,18.24,3.57,,,,,
932,03/27/13 11:46:16 AM,1135.4,1108.9,18.24,3.57,,,,,
933,03/27/13 11:46:18 AM,1135.4,1108.9,18.24,3.57,,,,,
934,03/27/13 11:46:20 AM,1136.0,1108.9,18.24,3.57,,,,,
935,03/27/13 11:46:22 AM,1135.4,1109.5,18.24,3.57,,,,,
936,03/27/13 11:46:24 AM,1135.4,1108.9,18.24,3.57,,,,,
937,03/27/13 11:46:26 AM,1135.4,1108.9,18.24,3.57,,,,,
938,03/27/13 11:46:28 AM,1136.0,1108.9,18.24,3.57,,,,,
939,03/27/13 11:46:30 AM,1135.4,1108.9,18.26,3.57,,,,,
940,03/27/13 11:46:32 AM,1136.0,1108.9,18.24,3.57,,,,,
941,03/27/13 11:46:34 AM,1135.4,1108.9,18.24,3.57,,,,,
942,03/27/13 11:46:36 AM,1136.0,1108.9,18.24,3.57,,,,,
943,03/27/13 11:46:38 AM,1136.0,1108.9,18.26,3.57,,,,,
944,03/27/13 11:46:40 AM,1135.4,1108.9,18.24,3.57,,,,,
945,03/27/13 11:46:42 AM,1135.4,1108.9,18.24,3.57,,,,,
946,03/27/13 11:46:44 AM,1135.4,1108.9,18.26,3.57,,,,,
947,03/27/13 11:46:46 AM,1135.4,1108.9,18.24,3.57,,,,,
948,03/27/13 11:46:48 AM,1135.4,1108.9,18.24,3.57,,,,,
949,03/27/13 11:46:50 AM,1135.4,1108.9,18.24,3.57,,,,,
950,03/27/13 11:46:52 AM,1135.4,1108.9,18.24,3.57,,,,,
951,03/27/13 11:46:54 AM,1135.4,1108.9,18.24,3.57,,,,,
952,03/27/13 11:46:56 AM,1135.4,1109.5,18.24,3.57,,,,,
953,03/27/13 11:46:58 AM,1136.0,1109.5,18.26,3.57,,,,,
954,03/27/13 11:47:00 AM,1136.0,1109.5,18.26,3.57,,,,,
955,03/27/13 11:47:02 AM,1136.0,1108.9,18.26,3.57,,,,,
956,03/27/13 11:47:04 AM,1135.4,1109.5,18.26,3.57,,,,,
957,03/27/13 11:47:06 AM,1136.0,1108.9,18.26,3.57,,,,,
958,03/27/13 11:47:08 AM,1136.0,1108.9,18.26,3.57,,,,,
959,03/27/13 11:47:10 AM,1135.4,1108.9,18.26,3.57,,,,,
960,03/27/13 11:47:12 AM,1136.0,1108.9,18.26,3.57,,,,,
961,03/27/13 11:47:14 AM,1136.0,1108.9,18.26,3.57,,,,,
962,03/27/13 11:47:16 AM,1136.0,1108.9,18.26,3.57,,,,,
963,03/27/13 11:47:18 AM,1136.0,1108.9,18.26,3.57,,,,,
964,03/27/13 11:47:20 AM,1136.0,1108.9,18.26,3.57,,,,,
965,03/27/13 11:47:22 AM,1135.4,1108.9,18.26,3.57,,,,,
966,03/27/13 11:47:24 AM,1135.4,1109.5,18.26,3.57,,,,,
967,03/27/13 11:47:26 AM,1135.4,1108.9,18.26,3.57,,,,,
968,03/27/13 11:47:28 AM,1136.0,1108.9,18.26,3.57,,,,,
969,03/27/13 11:47:30 AM,1135.4,1108.9,18.26,3.57,,,,,
970,03/27/13 11:47:32 AM,1136.0,1108.9,18.26,3.57,,,,,
971,03/27/13 11:47:34 AM,1135.4,1108.9,18.24,3.57,,,,,
972,03/27/13 11:47:36 AM,1135.4,1108.9,18.26,3.57,,,,,
973,03/27/13 11:47:38 AM,1135.4,1108.9,18.26,3.57,,,,,
974,03/27/13 11:47:40 AM,1136.0,1108.9,18.24,3.57,,,,,
975,03/27/13 11:47:42 AM,1134.9,1107.6,18.20,3.57,,,,,
976,03/27/13 11:47:44 AM,1134.3,1107.6,18.20,3.57,,,,,
977,03/27/13 11:47:46 AM,1134.9,1107.6,18.22,3.57,,,,,
978,03/27/13 11:47:48 AM,1135.4,1107.6,18.23,3.57,,,,,
979,03/27/13 11:47:50 AM,1134.9,1108.2,18.22,3.57,,,,,
980,03/27/13 11:47:52 AM,1134.9,1108.2,18.23,3.57,,,,,
981,03/27/13 11:47:54 AM,1134.9,1108.9,18.23,3.57,,,,,
982,03/27/13 11:47:56 AM,1134.9,1107.6,18.20,3.57,,,,,
983,03/27/13 11:47:58 AM,1134.9,1107.6,18.20,3.57,,,,,
984,03/27/13 11:48:00 AM,1134.9,1107.6,18.20,3.57,,,,,
985,03/27/13 11:48:02 AM,1134.9,1108.2,18.20,3.57,,,,,
986,03/27/13 11:48:04 AM,1134.3,1107.0,18.20,3.57,,,,,
987,03/27/13 11:48:06 AM,1134.9,1108.2,18.19,3.57,,,,,
988,03/27/13 11:48:08 AM,1133.7,1107.0,18.20,3.57,,,,,
989,03/27/13 11:48:10 AM,1134.9,1107.6,18.19,3.57,,,,,
990,03/27/13 11:48:12 AM,1134.9,1108.2,18.20,3.57,,,,,
991,03/27/13 11:48:14 AM,1135.4,1108.9,18.19,3.57,,,,,
992,03/27/13 11:48:16 AM,1136.0,1109.5,18.22,3.57,,,,,
993,03/27/13 11:48:18 AM,1136.0,1109.5,18.23,3.57,,,,,
994,03/27/13 11:48:20 AM,1136.0,1108.9,18.23,3.57,,,,,
995,03/27/13 11:48:22 AM,1134.9,1107.0,18.19,3.57,,,,,
996,03/27/13 11:48:24 AM,1134.9,1107.6,18.22,3.57,,,,,
997,03/27/13 11:48:26 AM,1134.3,1107.6,18.20,3.57,,,,,
998,03/27/13 11:48:28 AM,1134.3,1107.0,18.22,3.57,,,,,
999,03/27/13 11:48:30 AM,1134.9,1107.6,18.23,3.57,,,,,
1000,03/27/13 11:48:32 AM,1134.9,1107.6,18.22,3.57,,,,,
1001,03/27/13 11:48:34 AM,1134.9,1107.6,18.22,3.57,,,,,
1002,03/27/13 11:48:36 AM,1134.9,1107.6,18.22,3.57,,,,,
1003,03/27/13 11:48:38 AM,1134.9,1107.6,18.22,3.57,,,,,
1004,03/27/13 11:48:40 AM,1134.9,1108.2,18.23,3.57,,,,,
1005,03/27/13 11:48:42 AM,1134.9,1107.6,18.23,3.57,,,,,
1006,03/27/13 11:48:44 AM,1134.9,1108.2,18.23,3.57,,,,,
1007,03/27/13 11:48:46 AM,1134.9,1108.2,18.22,3.57,,,,,
1008,03/27/13 11:48:48 AM,1134.9,1108.2,18.22,3.57,,,,,
1009,03/27/13 11:48:50 AM,1134.9,1108.2,18.20,3.57,,,,,
1010,03/27/13 11:48:52 AM,1134.3,1107.0,18.20,3.57,,,,,
1011,03/27/13 11:48:54 AM,1134.9,1107.0,18.22,3.57,,,,,
1012,03/27/13 11:48:56 AM,1134.9,1108.2,18.22,3.57,,,,,
1013,03/27/13 11:48:58 AM,1134.9,1108.2,18.22,3.57,,,,,
1014,03/27/13 11:49:00 AM,1135.4,1108.2,18.23,3.57,,,,,
1015,03/27/13 11:49:02 AM,1134.9,1108.2,18.23,3.57,,,,,
1016,03/27/13 11:49:04 AM,1135.4,1108.2,18.23,3.57,,,,,
1017,03/27/13 11:49:06 AM,1136.0,1108.9,18.22,3.57,,,,,
1018,03/27/13 11:49:08 AM,1135.4,1108.2,18.23,3.57,,,,,
1019,03/27/13 11:49:10 AM,1135.4,1108.9,18.23,3.57,,,,,
1020,03/27/13 11:49:12 AM,1135.4,1108.9,18.23,3.57,,,,,
1021,03/27/13 11:49:14 AM,1134.9,1108.9,18.23,3.57,,,,,
1022,03/27/13 11:49:16 AM,1134.9,1107.6,18.23,3.57,,,,,
1023,03/27/13 11:49:18 AM,1134.9,1107.6,18.23,3.57,,,,,
1024,03/27/13 11:49:20 AM,1135.4,1108.2,18.23,3.57,,,,,
1025,03/27/13 11:49:22 AM,1135.4,1108.2,18.23,3.57,,,,,
1026,03/27/13 11:49:24 AM,1134.9,1108.2,18.23,3.57,,,,,
1027,03/27/13 11:49:26 AM,1135.4,1108.2,18.23,3.57,,,,,
1028,03/27/13 11:49:28 AM,1135.4,1108.9,18.23,3.57,,,,,
1029,03/27/13 11:49:30 AM,1135.4,1108.2,18.23,3.57,,,,,
1030,03/27/13 11:49:32 AM,1134.9,1108.2,18.23,3.57,,,,,
1031,03/27/13 11:49:34 AM,1135.4,1108.2,18.23,3.57,,,,,
1032,03/27/13 11:49:36 AM,1135.4,1108.2,18.23,3.57,,,,,
1033,03/27/13 11:49:38 AM,1135.4,1108.2,18.23,3.57,,,,,
1034,03/27/13 11:49:40 AM,1134.9,1108.2,18.23,3.57,,,,,
1035,03/27/13 11:49:42 AM,1135.4,1108.2,18.24,3.57,,,,,
1036,03/27/13 11:49:44 AM,1135.4,1108.9,18.23,3.57,,,,,
1037,03/27/13 11:49:46 AM,1135.4,1107.6,18.23,3.57,,,,,
1038,03/27/13 11:49:48 AM,1135.4,1108.9,18.23,3.57,,,,,
1039,03/27/13 11:49:50 AM,1134.9,1108.2,18.24,3.57,,,,,
1040,03/27/13 11:49:52 AM,1135.4,1108.2,18.23,3.57,,,,,
1041,03/27/13 11:49:54 AM,1135.4,1108.9,18.23,3.57,,,,,
1042,03/27/13 11:49:56 AM,1135.4,1108.9,18.24,3.57,,,,,
1043,03/27/13 11:49:58 AM,1135.4,1108.2,18.24,3.57,,,,,
1044,03/27/13 11:50:00 AM,1135.4,1108.9,18.23,3.57,,,,,
1045,03/27/13 11:50:02 AM,1135.4,1108.2,18.24,3.57,,,,,
1046,03/27/13 11:50:04 AM,1135.4,1108.9,18.24,3.57,,,,,
1047,03/27/13 11:50:06 AM,1134.9,1108.2,18.24,3.57,,,,,
1048,03/27/13 11:50:08 AM,1135.4,1108.9,18.24,3.57,,,,,
1049,03/27/13 11:50:10 AM,1135.4,1108.9,18.24,3.57,,,,,
1050,03/27/13 11:50:12 AM,1135.4,1108.9,18.24,3.57,,,,,
1051,03/27/13 11:50:14 AM,1135.4,1108.2,18.24,3.57,,,,,
1052,03/27/13 11:50:16 AM,1135.4,1108.9,18.24,3.57,,,,,
1053,03/27/13 11:50:18 AM,1135.4,1108.9,18.24,3.57,,,,,
1054,03/27/13 11:50:20 AM,1136.0,1108.9,18.24,3.57,,,,,
1055,03/27/13 11:50:22 AM,1136.0,1108.9,18.24,3.57,,,,,
1056,03/27/13 11:50:24 AM,1135.4,1108.9,18.24,3.57,,,,,
1057,03/27/13 11:50:26 AM,1135.4,1108.2,18.24,3.57,,,,,
1058,03/27/13 11:50:28 AM,1135.4,1108.9,18.24,3.57,,,,,
